Field change time,Message,Device,Availability Period
2025-04-08 21:00:24.891,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:16:31.176,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:17:07.832,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:38:35.891,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:39:11.525,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:54:48.546,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 21:55:18.971,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 22:19:58.694,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 22:19:59.763,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 23:07:20.748,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 23:07:43.193,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-08 23:59:35.195,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-08 23:59:36.303,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:00:23.079,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:01:52.542,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:01:54.495,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:12:28.570,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:12:53.025,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:54:14.374,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 00:54:36.883,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:06:51.226,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:07:07.516,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:20:46.420,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:20:46.507,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:54:58.288,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:55:01.351,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:58:10.624,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 02:58:12.694,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:23:13.837,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:23:17.892,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:43:40.292,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:43:41.361,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:55:02.069,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:55:18.293,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:55:38.689,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:59:17.398,Remote unit state changed from Telemetry Failure to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:59:22.501,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 03:59:34.716,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:01:26.592,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:01:28.591,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:18:10.940,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:18:13.932,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:18:15.969,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:26:22.145,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:26:43.555,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:30:24.854,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:30:32.880,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:37:09.929,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:37:22.083,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:49:34.347,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 04:49:36.330,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 05:14:27.669,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 05:14:33.739,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 05:18:25.635,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 05:19:01.345,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 06:04:25.278,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 06:04:27.252,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 06:36:16.002,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 06:36:26.154,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:02:21.343,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:02:39.706,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:15:28.081,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:15:33.201,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:18:16.030,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:18:42.434,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:49:59.439,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:50:06.431,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:58:01.704,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:58:37.381,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:59:31.197,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 07:59:49.568,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:19:33.420,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:19:57.919,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:23:09.682,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:23:10.002,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:42:11.185,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 08:42:14.243,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 09:37:58.140,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 09:43:02.173,Remote unit state changed from Telemetry Failure to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 09:43:07.238,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 09:43:10.223,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:00:26.421,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:00:28.463,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:02:56.016,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:02:57.439,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:16:56.334,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:19:58.331,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:49:22.372,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 10:49:25.440,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:07:53.074,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:08:14.439,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:22:52.455,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:23:30.104,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:28:34.448,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:29:00.761,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:30:31.378,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:30:34.451,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:30:39.573,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:43:51.048,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 11:43:52.084,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 12:29:02.995,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 12:29:04.991,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 12:51:29.505,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 12:51:36.680,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 13:55:01.907,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 13:55:49.721,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 14:25:49.739,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 14:25:51.781,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 14:36:42.320,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 14:36:43.320,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 15:02:06.875,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 15:02:18.053,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 15:16:30.660,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 15:16:33.679,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 15:16:36.749,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:11:45.905,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:12:04.200,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:16:58.114,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:18:13.421,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:53:20.703,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:53:25.715,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 16:53:29.776,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:02:56.337,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:03:24.820,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:44:03.028,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:44:05.163,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:53:31.530,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 17:53:31.536,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 18:45:16.602,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 18:45:18.620,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:04:10.584,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:04:13.574,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:07:53.221,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:07:55.271,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:14:28.022,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:14:31.049,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:14:32.043,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:17:08.952,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:18:40.472,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:41:04.326,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 19:41:36.800,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:07:09.927,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:07:11.989,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:07:20.022,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:12:36.262,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:13:24.067,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:28:50.016,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:30:25.621,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:37:19.491,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 20:37:21.491,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:13:39.632,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:13:41.541,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:13:43.624,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:20:36.774,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:20:43.938,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:35:36.893,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:35:47.096,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:36:51.153,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:38:37.988,Remote unit state changed from Telemetry Failure to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:38:43.074,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 21:38:48.710,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 22:02:34.489,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 22:04:22.338,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 22:45:09.459,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 22:46:19.679,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:20:46.783,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:20:47.728,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:20:50.910,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:22:28.584,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:24:48.105,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:24:51.273,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:41:53.100,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:42:02.276,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:44:22.588,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:46:00.334,Remote unit state changed from Telemetry Failure to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:46:05.440,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:46:57.392,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:47:32.032,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:47:51.730,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-09 23:48:29.251,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:00:21.800,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:01:51.486,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:02:02.658,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:05:44.710,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:06:02.015,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:18:40.623,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 00:18:42.595,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:19:45.169,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:20:10.551,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:24:43.310,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:24:50.437,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:52:34.674,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 02:52:37.790,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 03:14:23.560,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 03:14:24.540,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 03:15:09.342,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 03:15:14.491,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 03:15:18.560,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:06:41.940,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:07:20.620,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:18:04.727,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:18:06.823,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:19:38.506,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:20:14.094,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:32:53.242,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 04:32:55.226,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 05:35:30.740,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 05:35:58.156,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:15:21.442,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:15:22.489,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:16:14.317,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:16:46.879,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:49:34.754,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 07:49:35.745,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:19:41.983,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:20:07.469,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:23:04.596,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:26:01.695,Remote unit state changed from Telemetry Failure to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:26:06.773,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:26:11.919,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:39:00.048,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:39:30.751,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:39:34.322,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:39:54.190,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:43:24.909,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 08:43:26.966,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 09:36:43.805,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 09:36:51.931,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:18:42.841,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:18:48.921,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:21:19.606,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:21:20.575,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:25:41.249,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 10:26:14.795,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:15:18.241,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:16:01.078,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:16:40.726,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:16:45.795,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:28:58.504,Remote unit state changed from Online to Telemetry Failure.,S1-AVR-0004,เม.ย. 2025
2025-04-10 11:30:13.817,Remote unit state changed from Telemetry Failure to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 18:29:10.325,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 18:29:14.542,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 18:29:17.714,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 21:03:08.876,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 21:03:16.025,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
2025-04-10 21:03:17.081,Remote unit state changed from Initializing to Online.,S1-AVR-0004,เม.ย. 2025
2025-04-10 21:46:12.051,Remote unit state changed from Online to Connecting.,S1-AVR-0004,เม.ย. 2025
2025-04-10 21:46:17.111,Remote unit state changed from Connecting to Initializing.,S1-AVR-0004,เม.ย. 2025
