Field change time,Message,Device,Availability Period
2025-02-28 13:17:37.904,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:16:17.519,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:07:21.124,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 13:07:19.071,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 13:06:59.776,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 13:05:50.604,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:05:46.588,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:05:33.361,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:03:22.002,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:03:19.996,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 13:03:06.813,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:54:45.795,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:54:43.749,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:54:23.427,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:50:54.854,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:50:53.834,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:50:49.749,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:39:26.568,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:39:25.478,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
