Field change time,Message,Device,Availability Period
2025-03-31 20:20:54.888,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 20:20:52.404,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 20:20:01.511,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0028,มี.ค. 2025
2025-03-31 20:19:59.417,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:19:50.270,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0028,มี.ค. 2025
2025-03-31 20:19:24.849,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:19:19.815,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:16:55.318,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0022,มี.ค. 2025
2025-03-31 20:16:48.210,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0023,มี.ค. 2025
2025-03-31 20:16:47.180,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0023,มี.ค. 2025
2025-03-31 20:16:40.077,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0022,มี.ค. 2025
2025-03-31 20:15:20.669,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:14:14.512,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:14:12.454,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:13:11.331,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:13:05.305,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0026,มี.ค. 2025
2025-03-31 20:12:33.091,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0026,มี.ค. 2025
2025-03-31 20:07:18.086,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:07:13.018,Remote unit state changed from Online to Connecting.,S1-VSP-0024,มี.ค. 2025
2025-03-31 20:03:27.024,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 20:03:04.620,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 20:00:27.036,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:59:20.786,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0023,มี.ค. 2025
2025-03-31 19:58:44.213,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
